
   INFO  Server running on [http://127.0.0.1:8000].  

  Press Ctrl+C to stop the server
  2026-04-06 11:17:36 /frames/cam_5.jpg?t=1775452654981 ........................................................ ~ 1s
  2026-04-06 11:17:37 /api/internal/cameras .................................................................... ~ 1s
  2026-04-06 11:17:36 /frames/cam_5.jpg?t=1775452655995 ........................................................ ~ 2s
  2026-04-06 11:17:38 /api/v1/gate/report ...................................................................... ~ 1s
  2026-04-06 11:17:37 /frames/cam_5.jpg?t=1775452656980 ........................................................ ~ 2s
  2026-04-06 11:17:39 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 11:17:34 /frames/cam_1.jpg?t=1775452654894 ........................................................ ~ 5s
  2026-04-06 11:17:39 /api/v1/gate/report ...................................................................... ~ 1s
  2026-04-06 11:17:38 /frames/cam_5.jpg?t=1775452657998 ........................................................ ~ 2s
  2026-04-06 11:17:40 /frames/cam_5.jpg?t=1775452658987 .................................................. ~ 537.10ms
  2026-04-06 11:17:41 /frames/cam_5.jpg?t=1775452659995 ................................................... ~ 31.24ms
  2026-04-06 11:17:41 /frames/cam_5.jpg?t=1775452660982 ................................................... ~ 44.81ms
  2026-04-06 11:17:41 /api/detections/latest ............................................................. ~ 518.52ms
  2026-04-06 11:17:42 /frames/cam_5.jpg?t=1775452661992 .................................................... ~ 3.16ms
  2026-04-06 11:17:42 /frames/cam_5.jpg?t=1775452662980 .................................................... ~ 4.27ms
  2026-04-06 11:17:43 /api/v1/gate/report ................................................................ ~ 502.09ms
  2026-04-06 11:17:44 /frames/cam_5.jpg?t=1775452663993 .................................................... ~ 0.82ms
  2026-04-06 11:17:44 /api/detections/latest ............................................................. ~ 515.38ms
  2026-04-06 11:17:45 /frames/cam_5.jpg?t=1775452664982 .................................................... ~ 1.48ms
  2026-04-06 11:17:46 /frames/cam_5.jpg?t=1775452665991 .................................................... ~ 1.42ms
  2026-04-06 11:17:47 /frames/cam_5.jpg?t=1775452666994 ................................................... ~ 39.06ms
  2026-04-06 11:17:47 /api/detections/latest .............................................................. ~ 93.06ms
  2026-04-06 11:17:48 /frames/cam_5.jpg?t=1775452667981 .................................................... ~ 0.41ms
  2026-04-06 11:17:48 /api/v1/gate/report ................................................................ ~ 517.07ms
  2026-04-06 11:17:49 /frames/cam_5.jpg?t=1775452668982 .................................................... ~ 0.55ms
  2026-04-06 11:17:50 /frames/cam_5.jpg?t=1775452669980 .................................................... ~ 3.32ms
  2026-04-06 11:17:51 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 11:17:51 /frames/cam_5.jpg?t=1775452670989 ........................................................ ~ 1s
  2026-04-06 11:17:52 /frames/cam_5.jpg?t=1775452671993 .................................................... ~ 6.00ms
  2026-04-06 11:17:52 /frames/cam_5.jpg?t=1775452672994 .................................................... ~ 1.51ms
  2026-04-06 11:17:53 /api/internal/cameras .............................................................. ~ 586.76ms
  2026-04-06 11:17:53 /api/v1/gate/report ................................................................ ~ 544.73ms
  2026-04-06 11:17:53 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 11:17:54 /frames/cam_5.jpg?t=1775452673986 .................................................. ~ 531.34ms
  2026-04-06 11:17:55 /frames/cam_5.jpg?t=1775452674981 ................................................... ~ 10.30ms
  2026-04-06 11:17:56 /api/detections .......................................................................... ~ 1s
  2026-04-06 11:17:57 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 11:17:57 /frames/cam_5.jpg?t=1775452676632 ........................................................ ~ 1s
  2026-04-06 11:17:59 /gate .................................................................................... ~ 1s
  2026-04-06 11:17:57 /frames/cam_5.jpg?t=1775452676981 ........................................................ ~ 3s
  2026-04-06 11:17:59 /api/v1/gate/report ...................................................................... ~ 2s
  2026-04-06 11:17:59 /frames/cam_5.jpg?t=1775452677985 ........................................................ ~ 3s
  2026-04-06 11:18:02 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 11:18:00 /frames/cam_5.jpg?t=1775452678991 ........................................................ ~ 2s
  2026-04-06 11:18:02 /frames/cam_5.jpg?t=1775452679985 ........................................................ ~ 1s
  2026-04-06 11:18:03 /api/detections/latest ................................................................... ~ 2s
  2026-04-06 11:18:03 /frames/cam_5.jpg?t=1775452680992 ........................................................ ~ 2s
  2026-04-06 11:18:03 /api/v1/gate/report ...................................................................... ~ 5s
  2026-04-06 11:18:03 /frames/cam_4.jpg?t=1775452681065 ........................................................ ~ 5s
  2026-04-06 11:18:06 /frames/cam_4.jpg?t=1775452682082 ........................................................ ~ 2s
  2026-04-06 11:18:08 /frames/cam_4.jpg?t=1775452683076 .................................................... ~ 6.79ms
  2026-04-06 11:18:08 /frames/cam_4.jpg?t=1775452684079 ................................................... ~ 14.58ms
  2026-04-06 11:18:08 /api/detections/latest ................................................................... ~ 2s
  2026-04-06 11:18:08 /frames/cam_4.jpg?t=1775452685073 ........................................................ ~ 2s
  2026-04-06 11:18:08 /frames/cam_4.jpg?t=1775452686066 ........................................................ ~ 2s
  2026-04-06 11:18:11 /api/internal/cameras .................................................................... ~ 1s
  2026-04-06 11:18:08 /frames/cam_4.jpg?t=1775452687070 ........................................................ ~ 4s
  2026-04-06 11:18:11 /api/v1/gate/report ...................................................................... ~ 3s
  2026-04-06 11:18:11 /frames/cam_4.jpg?t=1775452688082 ........................................................ ~ 3s
  2026-04-06 11:18:13 /frames/cam_4.jpg?t=1775452689075 ........................................................ ~ 1s
  2026-04-06 11:18:14 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 11:18:14 /frames/cam_4.jpg?t=1775452690066 ........................................................ ~ 1s
  2026-04-06 11:18:14 /frames/cam_4.jpg?t=1775452691076 ........................................................ ~ 1s
  2026-04-06 11:18:14 /frames/cam_4.jpg?t=1775452692069 ........................................................ ~ 1s
  2026-04-06 11:18:17 /frames/cam_4.jpg?t=1775452693075 .................................................... ~ 7.92ms
  2026-04-06 11:18:17 /api/v1/gate/report ...................................................................... ~ 1s
  2026-04-06 11:18:17 /frames/cam_4.jpg?t=1775452694072 ........................................................ ~ 1s
  2026-04-06 11:18:17 /frames/cam_4.jpg?t=1775452695068 ........................................................ ~ 1s
  2026-04-06 11:18:18 /api/detections/latest ................................................................... ~ 1s
  2026-04-06 11:18:17 /frames/cam_4.jpg?t=1775452696067 ........................................................ ~ 2s
  2026-04-06 11:18:19 /api/v1/gate/report ...................................................................... ~ 1s
  2026-04-06 11:18:18 /frames/cam_4.jpg?t=1775452697070 ........................................................ ~ 2s
  2026-04-06 11:18:19 /frames/cam_4.jpg?t=1775452698075 ........................................................ ~ 1s
  2026-04-06 11:18:20 /api/detections/latest ............................................................. ~ 521.97ms
